customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
15791,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
15792,Yes,No,Fiber optic,No,No,No,No,No,Yes
15793,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes
15794,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No
15795,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No
15796,Yes,No,DSL,No,No,No,No,No,No
15797,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service
15798,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service
15799,No,Yes,Fiber optic,No,No,No,No,No,No
15800,Yes,No,Fiber optic,No,No,No,No,No,No
15801,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No
15802,Yes,No,Fiber optic,No,No,No,No,No,No
15803,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
15804,Yes,No,Fiber optic,No,No,No,No,No,No
15805,Yes,Yes,DSL,No,No,No,No,No,No
15806,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,Yes
15807,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes
15808,No,No phone service,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service
15809,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,No
15810,Yes,No,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes
15811,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes
15812,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
15813,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes
15814,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes
15815,Yes,No,DSL,No,Yes,No internet service,No,No,Yes
15816,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service
15817,Yes,Yes,No,Yes,Yes,Yes,No internet service,No internet service,No internet service
15818,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
15819,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No
15820,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service
15821,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
15822,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service
15823,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes
15824,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes
15825,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes
15826,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
15827,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,Yes
15828,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
15829,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes
15830,Yes,No phone service,Fiber optic,No,No,No,No,No,No
15831,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No
15832,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,Yes
15833,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No internet service
15834,Yes,No,No,Yes,No,Yes,Yes,No,No
15835,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No
15836,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,Yes
15837,Yes,No,Fiber optic,No,No,No,No,Yes,No
15838,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
15839,Yes,No,Fiber optic,No,No,No,No,Yes,No
15840,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
15841,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No
15842,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes
15843,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,Yes
15844,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No
15845,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
15846,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service
15847,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
15848,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
15849,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service
15850,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes
15851,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No
15852,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No internet service
15853,Yes,No,DSL,No,No,No,No,No,No
15854,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
15855,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,Yes,Yes
15856,Yes,No,No,Yes,No internet service,No internet service,No internet service,Yes,No internet service
15857,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service
15858,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes
15859,Yes,No,Fiber optic,No,No,No,No,No,No
15860,Yes,No,Fiber optic,No,No,No,No,No,No
15861,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
15862,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service
15863,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes
15864,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes
15865,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No
15866,Yes,No,DSL,Yes,No internet service,Yes,Yes,Yes,No
15867,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
15868,Yes,No phone service,Fiber optic,No,No,No,No,No,No
15869,Yes,No,Fiber optic,No,No,No,Yes,No,Yes
15870,No,No,No,Yes,Yes,Yes,Yes,Yes,No internet service
15871,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes
15872,Yes,No,DSL,Yes,No internet service,Yes,Yes,Yes,No
15873,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,Yes
15874,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
15875,Yes,Yes,DSL,No,No,Yes,No,No,No
15876,Yes,Yes,DSL,No,No,No,No,Yes,Yes
15877,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,Yes
15878,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
15879,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No
15880,Yes,No,Fiber optic,No,No,No,No,No,No
15881,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
15882,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes
15883,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
15884,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No
15885,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes
15886,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,No internet service
15887,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,No internet service
15888,Yes,No,DSL,Yes,No,Yes,No,Yes,No
15889,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,Yes
15890,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
15891,Yes,Yes,DSL,No,No,No,No,No,No
15892,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
15893,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,Yes
15894,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes
15895,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes
15896,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
15897,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No
15898,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,Yes
15899,Yes,No,Fiber optic,No,No,No,No,No,No
15900,Yes,No,DSL,No,Yes,Yes,Yes,No,No
15901,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service
15902,Yes,No,Fiber optic,No,No,No,No,Yes,No
15903,Yes,No,DSL,No,No,No,Yes,No,No
15904,Yes,Yes,Fiber optic,No,No,No,No,No,No
15905,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes
15906,Yes,Yes,DSL,No,No,No,No,Yes,No
15907,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service
15908,Yes,No,DSL,No,Yes,No,Yes,Yes,No
15909,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
15910,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes
15911,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes
15912,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes
15913,Yes,No,DSL,Yes,No internet service,Yes,Yes,Yes,Yes
15914,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
15915,Yes,No,Fiber optic,No,No,No,No,Yes,No
15916,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,No
15917,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
15918,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No internet service
15919,Yes,No,DSL,No,No,No,Yes,Yes,No internet service
15920,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes
15921,Yes,No,Fiber optic,No,No,No,No,No,No
15922,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,Yes
15923,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes
15924,Yes,Yes,DSL,No,No,No,No,No,No
15925,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,Yes
15926,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes
15927,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,Yes
15928,Yes,No,Fiber optic,Yes,No,No,No,No,Yes
15929,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
15930,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No
15931,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,No
15932,Yes,No phone service,DSL,Yes,No,Yes,No,No,No
15933,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No
15934,Yes,Yes,DSL,No internet service,Yes,No,No,No,No
15935,Yes,No phone service,Fiber optic,No,No,No,No,No,No
15936,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes
15937,No,Yes,No,No,Yes,No internet service,Yes,Yes,Yes
15938,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
15939,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No
15940,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No
15941,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
15942,Yes,No phone service,DSL,No,No,No,Yes,No,Yes
15943,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,Yes
15944,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes
15945,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,Yes
15946,Yes,No,Fiber optic,No,No,No,No,No,No
15947,Yes,No,Fiber optic,No,No,No,No,No,No
15948,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
15949,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
15950,Yes,No,Fiber optic,No,No,No,No,No,No
15951,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
15952,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No
15953,Yes,Yes,DSL,No,No,No,No,Yes,No
15954,Yes,Yes,Fiber optic,No,No,No,No,No,No
15955,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
15956,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes
15957,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,Yes
15958,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
15959,Yes,Yes,DSL,No,No,No,No,No,No
15960,Yes,Yes,DSL,No,Yes,No,No,No,No
15961,Yes,No,DSL,Yes,Yes,No,No,Yes,No
15962,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes
15963,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
15964,Yes,Yes,No,Yes,No,No,Yes,No,Yes
15965,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes
15966,Yes,Yes,DSL,No,No,No,No,Yes,Yes
15967,No,No,DSL,No,Yes,Yes,No,No,Yes
15968,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,No internet service
15969,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service
15970,Yes,Yes,Fiber optic,No,No,No,No,No,No
15971,Yes,No,DSL,No,No,Yes,Yes,No,Yes
15972,Yes,No,Fiber optic,No,No,No,No,No,No
15973,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
15974,Yes,No phone service,Fiber optic,No,No,No,No,No,No
15975,Yes,No phone service,No,Yes,Yes,No,Yes,Yes,No
15976,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
15977,Yes,No,Fiber optic,No,No,No,No,No,No
15978,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes
15979,Yes,No phone service,DSL,No,Yes,No,No,No,No
15980,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service
15981,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
15982,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,Yes
15983,Yes,Yes,DSL,Yes,Yes,No,No,No,No
15984,Yes,Yes,DSL,No,Yes,No,No,No,No
15985,Yes,No,Fiber optic,No,No,No,No,No,No
15986,Yes,No,Fiber optic,No,No,Yes,No,No,Yes
15987,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
15988,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes
15989,Yes,No,Fiber optic,No,No,No,No,No,No
15990,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
15991,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,Yes
15992,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
15993,Yes,Yes,Fiber optic,No,No,No,No,No,No
15994,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,No internet service
15995,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No
15996,Yes,No,DSL,No internet service,No,No,No,No,Yes
15997,Yes,No,No,No internet service,Yes,Yes,No,Yes,Yes
15998,Yes,No,Fiber optic,No,No,Yes,No,No,No
15999,Yes,Yes,DSL,No,No,No,No,Yes,Yes
16000,Yes,Yes,No,No internet service,Yes,Yes,Yes,No internet service,Yes
16001,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service
16002,Yes,Yes,Fiber optic,No,No,No,No,No,No
16003,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service
16004,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,Yes
16005,Yes,Yes,Fiber optic,No,No,No,No,No,No
16006,Yes,Yes,DSL,No,No,No,No,No,No
16007,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes
16008,Yes,Yes,Fiber optic,No,No,No,No,No,No
16009,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service
16010,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
16011,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16012,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes
16013,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes
16014,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No
16015,Yes,No,DSL,No internet service,No,No internet service,Yes,Yes,No internet service
16016,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
16017,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes
16018,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes
16019,Yes,No,DSL,Yes,No,Yes,No,No,Yes
16020,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,Yes
16021,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,No internet service
16022,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service
16023,Yes,Yes,DSL,No,No internet service,No,No,No,No
16024,Yes,Yes,Fiber optic,No,No,No,No,No,No
16025,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes
16026,Yes,Yes,DSL,Yes,No,Yes,No,No,No
16027,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
16028,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes
16029,Yes,No,DSL,No,No,No,No,Yes,No
16030,Yes,Yes,No,No internet service,Yes,Yes,Yes,No internet service,No internet service
16031,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes
16032,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No
16033,Yes,No,DSL,No,No,Yes,No,No internet service,No internet service
16034,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service
16035,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes
16036,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,Yes
16037,Yes,No,No,No internet service,Yes,No,No,Yes,Yes
16038,Yes,Yes,DSL,Yes,Yes,No,No,No,No
16039,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service
16040,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes
16041,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes
16042,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes
16043,Yes,No,Fiber optic,No,No,No,No,No,No
16044,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No
16045,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No
16046,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No
16047,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes
16048,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
16049,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes
16050,Yes,No,Fiber optic,No,No,No,No,No,No
16051,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes
16052,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
16053,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
16054,Yes,Yes,Fiber optic,No,No,No,No,No,No
16055,Yes,Yes,No,Yes,Yes,No,No,No,No
16056,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes
16057,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No
16058,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes
16059,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,Yes
16060,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes
16061,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
16062,Yes,Yes,Fiber optic,No,No,No,No,No,No
16063,Yes,Yes,Fiber optic,No,No,No,No,No,No
16064,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service
16065,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service
16066,Yes,No,DSL,No,Yes,No,No,Yes,Yes
16067,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
16068,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes
16069,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes
16070,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes
16071,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
16072,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No internet service
16073,Yes,No,DSL,Yes,No,No,Yes,Yes,No internet service
16074,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes
16075,Yes,Yes,No,No,No,Yes,No,No,Yes
16076,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No
16077,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,Yes
16078,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
16079,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
16080,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
16081,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
16082,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No
16083,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No
16084,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
16085,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service
16086,Yes,No,No,No internet service,Yes,No internet service,Yes,No internet service,No internet service
16087,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes
16088,Yes,No,Fiber optic,No,No,No,No,No,No
16089,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service
16090,Yes,Yes,No,No internet service,Yes,Yes,Yes,Yes,Yes
16091,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No
16092,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,Yes
16093,Yes,Yes,DSL,No,No,No internet service,No,Yes,Yes
16094,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
16095,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes
16096,Yes,No,Fiber optic,No,No,Yes,No internet service,No,Yes
16097,Yes,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes
16098,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No internet service
16099,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,Yes
16100,Yes,Yes,Fiber optic,No,No,No,No,No,No
16101,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes
16102,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
16103,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
16104,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No,Yes
16105,Yes,Yes,Fiber optic,No,No,No,No,No,No
16106,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes
16107,Yes,Yes,Fiber optic,No,No,No,No,No,No
16108,Yes,No,DSL,No,Yes,Yes,Yes,No,No
16109,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16110,Yes,No,Fiber optic,No,No,Yes,No,No,No
16111,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,Yes
16112,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,No internet service
16113,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service
16114,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,Yes
16115,Yes,No,Fiber optic,No,Yes,No,No,Yes,No
16116,Yes,No,No,No internet service,Yes,Yes,No,No internet service,No internet service
16117,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes
16118,Yes,Yes,DSL,No,No,No,No,No,Yes
16119,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No internet service
16120,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes
16121,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
16122,Yes,Yes,DSL,No,No,No,No,Yes,No
16123,Yes,No,DSL,No,Yes,No internet service,No,Yes,Yes
16124,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
16125,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes
16126,Yes,Yes,Fiber optic,No,No,No,No,No,No
16127,Yes,No,DSL,No,No,No,Yes,No,No
16128,Yes,No,Fiber optic,No,No,No,No,Yes,No
16129,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,No internet service
16130,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
16131,Yes,Yes,Fiber optic,No,No,No,No,No,No
16132,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,Yes
16133,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Yes,No internet service
16134,Yes,No,DSL,No,No,No,No,No,No
16135,Yes,Yes,Fiber optic,No,No,No,No,No,No
16136,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service
16137,Yes,No,No,Yes,No internet service,No,No internet service,Yes,No internet service
16138,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
16139,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,No internet service
16140,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
16141,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes
16142,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes
16143,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,Yes
16144,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,Yes
16145,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,Yes
16146,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No internet service
16147,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
16148,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes
16149,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes
16150,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes
16151,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No internet service
16152,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
16153,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,Yes
16154,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,Yes
16155,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service
16156,Yes,No phone service,DSL,No,No,No,No,No,No
16157,Yes,Yes,Fiber optic,No,No,No,No,No,No
16158,Yes,No,Fiber optic,No,No,No,No,Yes,No
16159,Yes,No,Fiber optic,No,No,No,No,No,No
16160,Yes,No,Fiber optic,No,No,No,No,No,No
16161,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes
16162,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service
16163,Yes,No,DSL,Yes,No,No,No internet service,No,Yes
16164,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
16165,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service
